,paperId,url,title,citationCount,influentialCitationCount,year
238,3ba0324a134800f011414978bcca6ea228ea2f0d,https://www.semanticscholar.org/paper/3ba0324a134800f011414978bcca6ea228ea2f0d,Toward Increasing Fairness in Score Scale Calibrations Employed in International Large-Scale Assessments,52,1,2014
239,5525193a1f265d1929b3b364f5498038ff4941ab,https://www.semanticscholar.org/paper/5525193a1f265d1929b3b364f5498038ff4941ab,Answering Natural Language Questions via Phrasal Semantic Parsing,88,9,2014
240,71ea67954b3d42b07937ce4bcd46504f7bb883cd,https://www.semanticscholar.org/paper/71ea67954b3d42b07937ce4bcd46504f7bb883cd,Towards Model Driven Architectures for Human Language Technologies,1,0,2014
241,76b7cc4c3fa4a7fa8a8b873d58285ed97f80f24a,https://www.semanticscholar.org/paper/76b7cc4c3fa4a7fa8a8b873d58285ed97f80f24a,Using interactive content and online activities to accommodate diversity in a large first year class,39,5,2014
242,71e0fd54075282320ae181330298a3b8d6d7fc50,https://www.semanticscholar.org/paper/71e0fd54075282320ae181330298a3b8d6d7fc50,Language diversity in education: evolving from multilingual education to functional multilingual learning,75,1,2014
243,e779b9961a8121c14dec73f420b03f745974a81c,https://www.semanticscholar.org/paper/e779b9961a8121c14dec73f420b03f745974a81c,3 A Proposal for the Methodological Design of Collaborative Language MOOCs,43,9,2014
244,a630a5ec83e9cd3177fb806e228e026f821f4775,https://www.semanticscholar.org/paper/a630a5ec83e9cd3177fb806e228e026f821f4775,Large Vocabulary Continuous Speech Recognition With Reservoir-Based Acoustic Models,24,0,2014
245,2d8be5e1b88ac9919984b9369f7045fbb0af0d08,https://www.semanticscholar.org/paper/2d8be5e1b88ac9919984b9369f7045fbb0af0d08,Simplifying Scalable Graph Processing with a Domain-Specific Language,53,4,2014
246,f7f6fe73c542720d5233813c3c7cc6b2d2c897eb,https://www.semanticscholar.org/paper/f7f6fe73c542720d5233813c3c7cc6b2d2c897eb,Ontology-Based Interpretation of Natural Language,52,2,2014
247,f17334de04e9e5ff07cb2b2a77bd834ce4937718,https://www.semanticscholar.org/paper/f17334de04e9e5ff07cb2b2a77bd834ce4937718,Natural language queries over heterogeneous linked data graphs: a distributional-compositional semantics approach,47,3,2014
248,5acac3e1427174ea512fc67498739f9e568c750f,https://www.semanticscholar.org/paper/5acac3e1427174ea512fc67498739f9e568c750f,The Effect of Dual-Language and Transitional-Bilingual Education Instructional Models on Spanish Proficiency for English Language Learners,45,5,2014
249,7c50b378854c0dc9a6cf6a5ce6a2bfff2a486f8b,https://www.semanticscholar.org/paper/7c50b378854c0dc9a6cf6a5ce6a2bfff2a486f8b,Integrative Semantic Dependency Parsing via Efficient Large-scale Feature Selection,34,1,2014
250,86efe7769f2b8a0e15ca213ab09881e6705caeb0,https://www.semanticscholar.org/paper/86efe7769f2b8a0e15ca213ab09881e6705caeb0,Convolutional Neural Networks for Speech Recognition,1661,78,2014
251,9314c574f1a28fe9fd3e2d74e33b3a01b4231864,https://www.semanticscholar.org/paper/9314c574f1a28fe9fd3e2d74e33b3a01b4231864,"The SQL++ Unifying Semi-structured Query Language, and an Expressiveness Benchmark of SQL-on-Hadoop, NoSQL and NewSQL Databases",39,9,2014
252,85da3652055d36eebe1676f24979ffff7d8c944e,https://www.semanticscholar.org/paper/85da3652055d36eebe1676f24979ffff7d8c944e,A Procedure for Diagnostically Modeling Extant Large-Scale Assessment Data: The Case of the Programme for International Student Assessment in Reading,25,2,2014
253,b05468af3aec3987a94e5ea016ec8be2af7327a0,https://www.semanticscholar.org/paper/b05468af3aec3987a94e5ea016ec8be2af7327a0,Towards Scalable Querying of Large-Scale Models,22,0,2014
254,071a0b06804265e0df8ed83e28c1abbf9317a343,https://www.semanticscholar.org/paper/071a0b06804265e0df8ed83e28c1abbf9317a343,Factors Affecting Students’ Performance in English Language in Zanzibar Rural and Urban Secondary Schools,37,3,2014
255,08e39102c4c701b67013b587b687a9cc78a83fba,https://www.semanticscholar.org/paper/08e39102c4c701b67013b587b687a9cc78a83fba,Dynamic Language Models for Streaming Text,31,0,2014
256,591bc35c87f94583995a3ae59bd243043a7d5be6,https://www.semanticscholar.org/paper/591bc35c87f94583995a3ae59bd243043a7d5be6,Pump schedules optimisation with pressure aspects in complex large-scale water distribution systems,21,1,2014
257,b42f8a364ea34a402fd6bb5de27f6034e39abc4e,https://www.semanticscholar.org/paper/b42f8a364ea34a402fd6bb5de27f6034e39abc4e,Ensembl 2015,743,27,2014
258,ea110f047a357dddbd08b86385049727983e3ebb,https://www.semanticscholar.org/paper/ea110f047a357dddbd08b86385049727983e3ebb,The Longitudinal Interplay of Students' Academic Self-Concepts and Achievements within and across Domains: Replicating and Extending the Reciprocal Internal/External Frame of Reference Model.,88,8,2014
259,8366088b20ffac4ac34e213bb2be735e0989566d,https://www.semanticscholar.org/paper/8366088b20ffac4ac34e213bb2be735e0989566d,Accelerating large vocabulary continuous speech recognition on heterogeneous CPU-GPU platforms,11,0,2014
260,36db258b20a81c8304dd76a98ab1ee6ca6027a93,https://www.semanticscholar.org/paper/36db258b20a81c8304dd76a98ab1ee6ca6027a93,Modeling large scale complex cyber physical control systems based on system of systems engineering approach,17,3,2014
261,f8897277f4e0979921c1719b72720438462af88a,https://www.semanticscholar.org/paper/f8897277f4e0979921c1719b72720438462af88a,CIF 3: Model-Based Engineering of Supervisory Controllers,94,4,2014
262,a47ec94d1f20ec8b2c88c1193986ce2553a29080,https://www.semanticscholar.org/paper/a47ec94d1f20ec8b2c88c1193986ce2553a29080,Measuring Instructional Differentiation in a Large-Scale Experiment,13,2,2014
263,a6f427a4d4d9b3e9ee6ab5cd1b0f497c0633321d,https://www.semanticscholar.org/paper/a6f427a4d4d9b3e9ee6ab5cd1b0f497c0633321d,KOSHIK- A Large-scale Distributed Computing Framework for NLP,16,1,2014
264,29c5803abd3115895eb670121adc2778153d883d,https://www.semanticscholar.org/paper/29c5803abd3115895eb670121adc2778153d883d,A New Model for Student Support in High-Poverty Urban Elementary Schools,69,10,2014
265,fd76044388b6cb3ae8228075da020a6d60790e8a,https://www.semanticscholar.org/paper/fd76044388b6cb3ae8228075da020a6d60790e8a,Incremental Adaptation Strategies for Neural Network Language Models,15,0,2014
266,e3a5ded7580fa1b2d5c140601997471f98275b3a,https://www.semanticscholar.org/paper/e3a5ded7580fa1b2d5c140601997471f98275b3a,A method of orbital analysis for large-scale first-principles simulations.,13,0,2014
267,388c73f31c9733897a9933f967d2fc0a5cf685c8,https://www.semanticscholar.org/paper/388c73f31c9733897a9933f967d2fc0a5cf685c8,Discriminant Features and Temporal Structure of Nonmanuals in American Sign Language,24,3,2014
268,44ecc67f7f64619c97b1747679d83e491011ac22,https://www.semanticscholar.org/paper/44ecc67f7f64619c97b1747679d83e491011ac22,HGABAC: Towards a Formal Model of Hierarchical Attribute-Based Access Control,62,9,2014
269,887e592c438487a54bf5912a4d9f817063ffd8e3,https://www.semanticscholar.org/paper/887e592c438487a54bf5912a4d9f817063ffd8e3,An analysis of a French as a Foreign Language Corpus for Readability Assessment,22,2,2014
270,e7d75fb2fd9520c056be8d52c3872b11ffcb53da,https://www.semanticscholar.org/paper/e7d75fb2fd9520c056be8d52c3872b11ffcb53da,A Feasible Study on Cooperative Learning in Large Class College English Teaching,10,2,2014
271,0819f1a91ef2bb983f6463e37c1a6816aa30a563,https://www.semanticscholar.org/paper/0819f1a91ef2bb983f6463e37c1a6816aa30a563,Class-Based Language Modeling for Translating into Morphologically Rich Languages,21,0,2014
272,110385b6106aedb1a2b9847f2fe51415d08e61fb,https://www.semanticscholar.org/paper/110385b6106aedb1a2b9847f2fe51415d08e61fb,Language Features for Scalable Distributed-Memory Dataflow Computing,19,2,2014
273,99a0e5e3316db009e90ba6b320bf72d246c62890,https://www.semanticscholar.org/paper/99a0e5e3316db009e90ba6b320bf72d246c62890,Cross-Lingual Phone Mapping for Large Vocabulary Speech Recognition of Under-Resourced Languages,11,0,2014
274,e2e210e7eaa2cb4289d2e9478705417b22d17053,https://www.semanticscholar.org/paper/e2e210e7eaa2cb4289d2e9478705417b22d17053,More than Words: Towards a Development-Based Approach to Language Revitalization,19,0,2014
275,5492b9b45e007b04130263547564857c7f745159,https://www.semanticscholar.org/paper/5492b9b45e007b04130263547564857c7f745159,Classification of heterogeneous text data for robust domain-specific language modeling,19,0,2014
276,fc303b3b0be5b476ae5f3d8414b685e91d0378c6,https://www.semanticscholar.org/paper/fc303b3b0be5b476ae5f3d8414b685e91d0378c6,BilBOWA: Fast Bilingual Distributed Representations without Word Alignments,382,68,2014
277,410589c036cb3939856a97690a36b85aa4b343f0,https://www.semanticscholar.org/paper/410589c036cb3939856a97690a36b85aa4b343f0,The Stratosphere platform for big data analytics,476,32,2014
278,b40598a75b657d42a6691807c2bb3ae6f1145b65,https://www.semanticscholar.org/paper/b40598a75b657d42a6691807c2bb3ae6f1145b65,Implementing Graph Transformations in the Bulk Synchronous Parallel Model,38,1,2014
279,2fd58bd084a3e1f31b61ccd4e60c4a78fa648513,https://www.semanticscholar.org/paper/2fd58bd084a3e1f31b61ccd4e60c4a78fa648513,Gravity and Extended Gravity: Using Moment Inequalities to Estimate a Model of Export Entry,52,2,2014
280,fb6066e26846192bfd21e1a797338a145dbaf074,https://www.semanticscholar.org/paper/fb6066e26846192bfd21e1a797338a145dbaf074,Disambiguating Verbs by Collocation: Corpus Lexicography meets Natural Language Processing,16,0,2014
281,fdc4582b8d1a276dcab9ce7deca3ca11457709bb,https://www.semanticscholar.org/paper/fdc4582b8d1a276dcab9ce7deca3ca11457709bb,Using SysML for verification and validation planning on the Large Synoptic Survey Telescope (LSST),8,0,2014
282,0dc9eb7d17f2def56ad930945f2521653f04c3fa,https://www.semanticscholar.org/paper/0dc9eb7d17f2def56ad930945f2521653f04c3fa,Skip-gram Language Modeling Using Sparse Non-negative Matrix Probability Estimation,12,0,2014
283,e0233bb323cad708760e4c48c3d67561e20ea901,https://www.semanticscholar.org/paper/e0233bb323cad708760e4c48c3d67561e20ea901,Named Entity Tagging a Very Large Unbalanced Corpus: Training and Evaluating NE Classifiers,7,0,2014
284,8e23df4db47cc529b91a565ac954aa556556343a,https://www.semanticscholar.org/paper/8e23df4db47cc529b91a565ac954aa556556343a,Speaker Adaptation of Hybrid NN/HMM Model for Speech Recognition Based on Singular Value Decomposition,39,1,2014
285,1902316077c0f40bee249926a50c6d7e210fbae6,https://www.semanticscholar.org/paper/1902316077c0f40bee249926a50c6d7e210fbae6,An adaptable distributed trust management framework for large-scale secure service-based systems,8,0,2014
286,c33276f30f70dca1a2373994f3c5c2abec423022,https://www.semanticscholar.org/paper/c33276f30f70dca1a2373994f3c5c2abec423022,Nonmonotonic Learning in Large Biological Networks,7,1,2014
287,1642679aff53e9fcaeea7ee8aa062a9200836e45,https://www.semanticscholar.org/paper/1642679aff53e9fcaeea7ee8aa062a9200836e45,Efficient training strategies for deep neural network language models.,9,1,2014
288,2e1f8c4b489da3a9bc1e9611617112b085e4b4f9,https://www.semanticscholar.org/paper/2e1f8c4b489da3a9bc1e9611617112b085e4b4f9,Fractional semilinear Neumann problems arising from a fractional Keller–Segel model,34,2,2014
289,ec54e5b025b5d8809fe01a652d988563c03dbe93,https://www.semanticscholar.org/paper/ec54e5b025b5d8809fe01a652d988563c03dbe93,Performance evaluation of deep bottleneck features for spoken language identification,11,1,2014
290,bb7a005d3125e316762e614d9ac386597c22600d,https://www.semanticscholar.org/paper/bb7a005d3125e316762e614d9ac386597c22600d,Applications of Lexicographic Semirings to Problems in Speech and Language Processing,6,0,2014
291,9b24d11ff6244d61ef7b68e2143729cb0c79bf5f,https://www.semanticscholar.org/paper/9b24d11ff6244d61ef7b68e2143729cb0c79bf5f,Integrating Pinyin to Improve Spelling Errors Detection for Chinese Language,6,0,2014
292,558ab095cd66e178f7b5d6e9f390b1675a03bed6,https://www.semanticscholar.org/paper/558ab095cd66e178f7b5d6e9f390b1675a03bed6,URL-based Web Page Classification - A New Method for URL-based Web Page Classification Using n-Gram Language Models,6,0,2014
293,04f6b597d94f5e1b5f2d72a79f2bb2a502851f73,https://www.semanticscholar.org/paper/04f6b597d94f5e1b5f2d72a79f2bb2a502851f73,Utilizing global and path information with language modelling for hierarchical text classification,10,1,2014
294,6b8f40376b59b9e1759ca34150aa00b1d04daccb,https://www.semanticscholar.org/paper/6b8f40376b59b9e1759ca34150aa00b1d04daccb,Backoff inspired features for maximum entropy language models,10,1,2014
295,ae8a3891c2b646abae10bf7edad29e8c0e05b391,https://www.semanticscholar.org/paper/ae8a3891c2b646abae10bf7edad29e8c0e05b391,A Feasible Study on Cooperative Learning in Large Class College English Teaching,5,0,2014
296,5359438c2d775f495c8fd024e34d7f0365b479ce,https://www.semanticscholar.org/paper/5359438c2d775f495c8fd024e34d7f0365b479ce,Path Pattern Query Processing on Large Graphs,5,0,2014
297,8c54a3b7aa61ad356e5bfa1c836fd8437c8ded57,https://www.semanticscholar.org/paper/8c54a3b7aa61ad356e5bfa1c836fd8437c8ded57,A Sense-Based Translation Model for Statistical Machine Translation,33,5,2014
298,89f183e912eed105505331c9b8f0b8f00ec9362e,https://www.semanticscholar.org/paper/89f183e912eed105505331c9b8f0b8f00ec9362e,Statistical Modeling Methodology for the Voting Rights Act Section 203 Language Assistance Determinations,9,2,2014
299,cf28319bb117a805fa2a620882e282117b31585c,https://www.semanticscholar.org/paper/cf28319bb117a805fa2a620882e282117b31585c,Multi-factorial predictive modelling of drug addiction for large urban areas,4,0,2014
300,1f9c8e429658b51c81feccd44f70ec0dbdeeae85,https://www.semanticscholar.org/paper/1f9c8e429658b51c81feccd44f70ec0dbdeeae85,A language model based approach towards large scale and lightweight language identification systems,5,0,2015
301,f04df4e20a18358ea2f689b4c129781628ef7fc1,https://www.semanticscholar.org/paper/f04df4e20a18358ea2f689b4c129781628ef7fc1,A large annotated corpus for learning natural language inference,2907,789,2015
302,e22f2bdada2445638f5fd8ee4bbfef42aada63f3,https://www.semanticscholar.org/paper/e22f2bdada2445638f5fd8ee4bbfef42aada63f3,Graph-Based Statistical Language Model for Code,169,22,2015
303,8ba93e77b83bca5f90b7d697041ded442986890b,https://www.semanticscholar.org/paper/8ba93e77b83bca5f90b7d697041ded442986890b,Recurrent neural network language model training with noise contrastive estimation for speech recognition,79,16,2015
304,84ec4e0674bfc5cccf73a00277f917ebc0978d83,https://www.semanticscholar.org/paper/84ec4e0674bfc5cccf73a00277f917ebc0978d83,A study on effects of implicit and explicit language model information for DBLSTM-CTC based handwriting recognition,24,0,2015
305,b5fc5e7ad9a21fe7b92090ffb88bd63370b89bb1,https://www.semanticscholar.org/paper/b5fc5e7ad9a21fe7b92090ffb88bd63370b89bb1,CACHECA: A Cache Language Model Based Code Suggestion Tool,48,3,2015
306,cabb5610cf74343318438d05bfae2c61a6c684a6,https://www.semanticscholar.org/paper/cabb5610cf74343318438d05bfae2c61a6c684a6,Multiscale recurrent neural network based language model,14,0,2015
307,d4623422b68ffc2eb704c817932d0a19469eed76,https://www.semanticscholar.org/paper/d4623422b68ffc2eb704c817932d0a19469eed76,NIRMAL: Automatic identification of software relevant tweets leveraging language model,30,1,2015
308,12eb79accf9790728d62261c01598badb23d05c1,https://www.semanticscholar.org/paper/12eb79accf9790728d62261c01598badb23d05c1,Improved hindi broadcast ASR by adapting the language model and pronunciation model using a priori syntactic and morphophonemic knowledge,11,0,2015
309,c7dc9abca85baefd03f52933d2b30c93362e37d2,https://www.semanticscholar.org/paper/c7dc9abca85baefd03f52933d2b30c93362e37d2,Input Dimension Reduction based on Continuous Word Vector for Deep Neural Network Language Model,2,0,2015
310,c48dea93f7a7ddbe31a199c371f73876b5462a29,https://www.semanticscholar.org/paper/c48dea93f7a7ddbe31a199c371f73876b5462a29,Beyond Word-based Language Model in Statistical Machine Translation,2,0,2015
311,e5aa997d3d24fa6c89613d270aa12fb12bb58881,https://www.semanticscholar.org/paper/e5aa997d3d24fa6c89613d270aa12fb12bb58881,On Continuous Space Word Representations as Input of LSTM Language Model,2,0,2015
312,878ba5458e9e51f0b341fd9117fa0b43ef4096d3,https://www.semanticscholar.org/paper/878ba5458e9e51f0b341fd9117fa0b43ef4096d3,End-to-end attention-based large vocabulary speech recognition,961,63,2015
313,62f39703b5e7a09e2491db06ef2b68154c81294e,https://www.semanticscholar.org/paper/62f39703b5e7a09e2491db06ef2b68154c81294e,GenoMetric Query Language: a novel approach to large-scale genomic data management,81,2,2015
314,83cf4b2f39bcc802b09fd59b69e23068447b26b7,https://www.semanticscholar.org/paper/83cf4b2f39bcc802b09fd59b69e23068447b26b7,Multi-Task Learning for Multiple Language Translation,516,52,2015
315,85315b64a4c73cb86f156ef5b0a085d6ebc8a65d,https://www.semanticscholar.org/paper/85315b64a4c73cb86f156ef5b0a085d6ebc8a65d,A Neural Conversational Model,1582,125,2015
316,8cb72cf5490c2a532d52237f688f915a92afe04c,https://www.semanticscholar.org/paper/8cb72cf5490c2a532d52237f688f915a92afe04c,From Feedforward to Recurrent LSTM Neural Networks for Language Modeling,377,14,2015
317,18427ea04252bc943c47ade69ad85290057cf909,https://www.semanticscholar.org/paper/18427ea04252bc943c47ade69ad85290057cf909,A Large-scale Study of Statistical Machine Translation Methods for Khmer Language,9,0,2015
318,6518adad6bf606e7d5c56ba268b2a9a30eea707a,https://www.semanticscholar.org/paper/6518adad6bf606e7d5c56ba268b2a9a30eea707a,Combining Orthogonal Information in Large-Scale Cross-Language Information Retrieval,5,0,2015
319,ea407573bfcd39f9a478fe33cf6ce0ee1780a5f0,https://www.semanticscholar.org/paper/ea407573bfcd39f9a478fe33cf6ce0ee1780a5f0,Natural Language Inference by Tree-Based Convolution and Heuristic Matching,309,43,2015
320,f24212442b991c3ba0d4572895370cd7064346ae,https://www.semanticscholar.org/paper/f24212442b991c3ba0d4572895370cd7064346ae,Psychological Language on Twitter Predicts County-Level Heart Disease Mortality,397,14,2015
321,3c2d95a3f7be6fbf7e0ef818c538c1d21b5567e2,https://www.semanticscholar.org/paper/3c2d95a3f7be6fbf7e0ef818c538c1d21b5567e2,Meeting the Needs of Chinese English Language Learners at Writing Centers in America: A Proposed Culturally Responsive Model.,13,0,2015
322,588ae49f73f325197776419f7c64d154cf40e72d,https://www.semanticscholar.org/paper/588ae49f73f325197776419f7c64d154cf40e72d,Localized model transformations for building large-scale transformations,21,1,2015
323,a4fd3eae421771b2fe41856338a2a73cadb56dbe,https://www.semanticscholar.org/paper/a4fd3eae421771b2fe41856338a2a73cadb56dbe,Sign Language Recognition System Based on Weighted Hidden Markov Model,8,1,2015
324,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,https://www.semanticscholar.org/paper/b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,Large vocabulary automatic speech recognition for children,104,4,2015
325,6f1f9f27a679cd3f8b97079577676112cd752713,https://www.semanticscholar.org/paper/6f1f9f27a679cd3f8b97079577676112cd752713,Sign Language Recognition using 3D convolutional neural networks,175,10,2015
326,70fb722da267b117d3aa2b5aa56da81c702bce1a,https://www.semanticscholar.org/paper/70fb722da267b117d3aa2b5aa56da81c702bce1a,A study of the recurrent neural network encoder-decoder for large vocabulary speech recognition,80,1,2015
327,40530bfbcbd6da4b2558bfaee9740eeba5b70072,https://www.semanticscholar.org/paper/40530bfbcbd6da4b2558bfaee9740eeba5b70072,Deep Neural Networks for Large Vocabulary Handwritten Text Recognition,56,8,2015
328,d461b48b93567814caaa1589190f6249e394bf05,https://www.semanticscholar.org/paper/d461b48b93567814caaa1589190f6249e394bf05,Natural Language Processing : A Model to Predict a Sequence of Words,6,2,2015
329,913391c60efa5664ac11136390b23a566315ca9c,https://www.semanticscholar.org/paper/913391c60efa5664ac11136390b23a566315ca9c,Model exploration using OpenMOLE a workflow engine for large scale distributed design of experiments and parameter tuning,6,0,2015
330,a86726c10888c6094cb1d83668ec195a57adc39f,https://www.semanticscholar.org/paper/a86726c10888c6094cb1d83668ec195a57adc39f,Early gross motor skills predict the subsequent development of language in children with autism spectrum disorder,110,2,2015
331,1d4af36b03b1139de770132695c5b34cdfdf44e2,https://www.semanticscholar.org/paper/1d4af36b03b1139de770132695c5b34cdfdf44e2,Forecasting language test performance with a back propagation neural network model,3,0,2015
332,31020b228975510d825ebec95ad72855339c8999,https://www.semanticscholar.org/paper/31020b228975510d825ebec95ad72855339c8999,Examining General and Specific Factors in the Dimensionality of Oral Language and Reading in 4th-10th Grades.,131,4,2015
333,c3e615687dc5f47e988827902adfb2a9f44194a7,https://www.semanticscholar.org/paper/c3e615687dc5f47e988827902adfb2a9f44194a7,EDL: an energy-aware semantic model for large-scale infrastructures,1,0,2015
334,53556ee201df7bd1f176f5c4adffd78ece068002,https://www.semanticscholar.org/paper/53556ee201df7bd1f176f5c4adffd78ece068002,Uralic and its Neighbors as a Test Case for a Lexical Flow Model of Language Contact,1,0,2015
335,fdf651d798d49ae03d66ea1912fc69d4e530c30e,https://www.semanticscholar.org/paper/fdf651d798d49ae03d66ea1912fc69d4e530c30e,Effects of Language Modeling and its Personalization on Touchscreen Typing Performance,56,6,2015
336,c5dba6ade9795f6ba42a011b16929bcc34d4ca58,https://www.semanticscholar.org/paper/c5dba6ade9795f6ba42a011b16929bcc34d4ca58,Hierarchical Neural Language Models for Joint Representation of Streaming Documents and their Content,78,7,2015
337,a00fc68fa7b0ac49146fd97c80e9b746f00fb502,https://www.semanticscholar.org/paper/a00fc68fa7b0ac49146fd97c80e9b746f00fb502,"P2CySeMoL: Predictive, Probabilistic Cyber Security Modeling Language",85,6,2015
338,2986cf5f29c862f5d0d7796b2df2f4a0eead73c6,https://www.semanticscholar.org/paper/2986cf5f29c862f5d0d7796b2df2f4a0eead73c6,Separated by an Un-common Language: Towards Judgment Language Informed Vector Space Modeling,68,11,2015
339,b86c2baf8bbff63c79a47797ac82778b75b72e03,https://www.semanticscholar.org/paper/b86c2baf8bbff63c79a47797ac82778b75b72e03,Probabilistic Semantics and Pragmatics: Uncertainty in Language and Thought,89,3,2015
340,ac973bbfd62a902d073a85ca621fd297e8660a82,https://www.semanticscholar.org/paper/ac973bbfd62a902d073a85ca621fd297e8660a82,Scaling recurrent neural network language models,69,7,2015
341,f4050f4b9196602ac0696b7d13b07157472cf1c9,https://www.semanticscholar.org/paper/f4050f4b9196602ac0696b7d13b07157472cf1c9,Productivity and Reuse in Language: A Theory of Linguistic Computation and Storage,65,6,2015
342,69b2a1117a94f40ab5b793d09d80fdbeb49bef43,https://www.semanticscholar.org/paper/69b2a1117a94f40ab5b793d09d80fdbeb49bef43,Open System Categorical Quantum Semantics in Natural Language Processing,76,3,2015
343,bd068826b712bc5a320af8ebef71b1cc9c88a836,https://www.semanticscholar.org/paper/bd068826b712bc5a320af8ebef71b1cc9c88a836,"Lasp: a language for distributed, coordination-free programming",69,4,2015
344,d017b141c90c8cff4af16b37bd2286cc66a60335,https://www.semanticscholar.org/paper/d017b141c90c8cff4af16b37bd2286cc66a60335,Contextual spoken language understanding using recurrent neural networks,54,2,2015
345,4827d9323a136992317dd5148fb8db2b1b1609e8,https://www.semanticscholar.org/paper/4827d9323a136992317dd5148fb8db2b1b1609e8,Translating Head Motion into Attention - Towards Processing of Student's Body-Language,51,0,2015
346,d578a55a90abf77a3c964a16a2333b97b5193327,https://www.semanticscholar.org/paper/d578a55a90abf77a3c964a16a2333b97b5193327,Zero-shot semantic parser for spoken language understanding,37,2,2015
347,4b13e80e9d38dd4591ddb6db4d02964823d1468e,https://www.semanticscholar.org/paper/4b13e80e9d38dd4591ddb6db4d02964823d1468e,A Novel Phonology- and Radical-Coded Chinese Sign Language Recognition Framework Using Accelerometer and Surface Electromyography Sensors,38,0,2015
348,a6336fa1bcdeb7c84d2c4189728f0c1b2b7d0883,https://www.semanticscholar.org/paper/a6336fa1bcdeb7c84d2c4189728f0c1b2b7d0883,A Critical Review of Recurrent Neural Networks for Sequence Learning,1735,139,2015
349,4f10b9f47c5bb6b54dd4f5ca8d9fa2c0bbd7ec5e,https://www.semanticscholar.org/paper/4f10b9f47c5bb6b54dd4f5ca8d9fa2c0bbd7ec5e,End-To-End Memory Networks,2148,249,2015
350,d5b46c1b0849526c14942e34a3688ab8033c7f7c,https://www.semanticscholar.org/paper/d5b46c1b0849526c14942e34a3688ab8033c7f7c,A Myanmar large vocabulary continuous speech recognition system,14,0,2015
351,17f5c7411eeeeedf25b0db99a9130aa353aee4ba,https://www.semanticscholar.org/paper/17f5c7411eeeeedf25b0db99a9130aa353aee4ba,Building End-To-End Dialogue Systems Using Generative Hierarchical Neural Network Models,1539,201,2015
352,8660642c37be1eaeca0d22598558249ac47d767d,https://www.semanticscholar.org/paper/8660642c37be1eaeca0d22598558249ac47d767d,A Regression Approach to Speech Enhancement Based on Deep Neural Networks,990,81,2015
353,6500431d8732a7295c1bafca69e61c5df6dece3e,https://www.semanticscholar.org/paper/6500431d8732a7295c1bafca69e61c5df6dece3e,Efficient large scale distributed matrix computation with spark,17,1,2015
354,51828b05ff00c2f1c94e946dc42b99bc125d60cb,https://www.semanticscholar.org/paper/51828b05ff00c2f1c94e946dc42b99bc125d60cb,The impact of musical training and tone language experience on talker identification.,29,7,2015
355,0dfe70c85a05ae60faafad864850ed7f392b3881,https://www.semanticscholar.org/paper/0dfe70c85a05ae60faafad864850ed7f392b3881,ISO standard modeling of a large Arabic dictionary,16,0,2015
356,957b175d493f66d7a0bb948d5de7b74c44d927d2,https://www.semanticscholar.org/paper/957b175d493f66d7a0bb948d5de7b74c44d927d2,Korean Families in America: Their Family Language Policies and Home-Language Maintenance,30,4,2015
357,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,https://www.semanticscholar.org/paper/2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,Reasoning about Entailment with Neural Attention,702,90,2015
358,be8a22ce0e418f103ccd48bff8419222b1bcb0d3,https://www.semanticscholar.org/paper/be8a22ce0e418f103ccd48bff8419222b1bcb0d3,Online adaptative zero-shot learning spoken language understanding using word-embedding,31,1,2015
359,98a6b07d51261df9418981c1dddf09ad4a9c48e4,https://www.semanticscholar.org/paper/98a6b07d51261df9418981c1dddf09ad4a9c48e4,Event Extraction via Dynamic Multi-Pooling Convolutional Neural Networks,552,114,2015
360,82055fd2ac832570e1f6e56a16ad92fd0438917b,https://www.semanticscholar.org/paper/82055fd2ac832570e1f6e56a16ad92fd0438917b,The Dart Programming Language,28,1,2015
361,3566c944bd71468d38872e67e441f493715233de,https://www.semanticscholar.org/paper/3566c944bd71468d38872e67e441f493715233de,Sparse non-negative matrix language modeling for skip-grams,21,3,2015
362,f3bca263a92b69c6da872a9a3268f260ba43f690,https://www.semanticscholar.org/paper/f3bca263a92b69c6da872a9a3268f260ba43f690,Discriminative method for recurrent neural network language models,21,4,2015
363,7b136407a50f22d002e56ce138eab064e41d7cbc,https://www.semanticscholar.org/paper/7b136407a50f22d002e56ce138eab064e41d7cbc,Language Understanding in the Wild: Combining Crowdsourcing and Machine Learning,27,0,2015
364,675098c4611b13920d163a9a9b972da7751460cb,https://www.semanticscholar.org/paper/675098c4611b13920d163a9a9b972da7751460cb,Efficient learning for spoken language understanding tasks with word embedding based pre-training,26,0,2015
365,e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,https://www.semanticscholar.org/paper/e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,A Cognitive Neural Architecture Able to Learn and Communicate through Natural Language,24,0,2015
366,b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,https://www.semanticscholar.org/paper/b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,Unnormalized exponential and neural network language models,17,1,2015
